Date,Open,High,Low,Close,Adj Close,Volume,normolize,diff,order,label,data
2009/5/27,56.318401,60.099499,56.318401,60.099499,42.935276,183899902,-0.496220457,-1.392998,2319,-1,-1.392998
2009/6/1,60.099499,60.2985,58.209,58.706501,41.940109,102013517,-0.523824651,0.8955,2320,-1,0.8955
2009/6/2,58.706501,59.7015,58.706501,59.602001,42.579857,80862290,-0.506079072,-0.099502,2321,-1,-0.099502
2009/6/3,63.681599,63.681599,58.5075,59.502499,42.508766,73274541,-0.508050843,-1.890599,2322,-1,-1.890599
2009/6/4,63.5821,63.5821,56.7164,57.6119,41.158123,81700460,-0.545515693,-0.497501,2323,1,-0.497501
2009/6/5,61.591999,61.591999,56.7164,57.114399,40.802704,42436120,-0.555374367,-0.795998,2324,1,-0.795998
2009/6/8,53.4328,57.811001,53.4328,56.318401,40.234043,55954373,-0.571148175,-0.497501,2325,1,-0.497501
2009/6/9,60.199001,60.199001,55.721401,55.8209,39.878624,75314691,-0.58100685,2.0895,2326,1,2.0895
2009/6/10,59.7015,59.7015,57.0149,57.9104,41.371372,55321223,-0.5396005,0.099598,2327,-1,0.099598
2009/6/11,57.711399,58.009998,56.218899,58.009998,41.44252,54057938,-0.537626827,-2.288597,2328,-1,-2.288597
2009/6/12,57.512402,57.512402,55.721401,55.721401,39.807545,87307354,-0.582978561,-2.6866,2329,1,-2.6866
2009/6/15,54.3284,54.726398,52.338299,53.034801,37.888222,98056833,-0.636217279,0.298501,2330,1,0.298501
2009/6/16,52.935299,54.0299,52.2388,53.333302,38.101479,78092510,-0.630302066,-1.592003,2331,1,-1.592003
2009/6/17,52.636799,52.636799,51.542301,51.741299,36.964146,83768750,-0.661849821,0.696502,2332,1,0.696502
2009/6/18,53.034801,53.034801,51.741299,52.437801,37.461735,62847667,-0.648047664,-0.398002,2333,1,-0.398002
2009/6/19,51.9403,52.2388,51.442799,52.039799,37.177391,66898822,-0.655934628,0.696502,2334,1,0.696502
2009/6/22,50.7463,52.8358,50.7463,52.736301,37.67498,48037989,-0.642132472,-1.691501,2335,1,-1.691501
2009/6/23,51.542301,51.542301,51.0448,51.0448,36.466564,59505038,-0.675651918,1.591999,2336,1,1.591999
2009/6/24,51.3433,54.527401,51.243801,52.636799,37.603893,122965755,-0.644104242,0.796001,2337,1,0.796001
2009/6/25,53.233799,53.631901,52.8358,53.4328,38.172558,56556368,-0.628330375,0.696598,2338,1,0.696598
2009/6/26,53.532299,54.228901,53.233799,54.129398,38.670212,68721892,-0.614526316,-0.995098,2339,1,-0.995098
2009/6/29,54.228901,54.228901,52.8358,53.1343,37.959305,64387327,-0.634245568,1.293598,2340,1,1.293598
2009/6/30,54.3284,54.427898,53.532299,54.427898,38.883465,45144594,-0.608611123,0.2985,2341,1,0.2985
2009/7/1,54.0299,55.2239,53.333302,54.726398,39.096706,46831989,-0.60269593,0.099503,2342,1,0.099503
2009/7/2,54.6269,55.024899,54.228901,54.825901,39.167793,34404161,-0.60072414,-0.099503,2343,1,-0.099503
2009/7/3,53.830799,54.726398,53.830799,54.726398,39.096706,27359112,-0.60269593,-0.597,2344,1,-0.597
2009/7/6,54.825901,55.024899,53.930401,54.129398,38.670212,33242381,-0.614526316,0.995003,2345,1,0.995003
2009/7/7,54.129398,55.323399,54.0299,55.124401,39.381046,37127710,-0.594808947,-0.995003,2346,1,-0.995003
2009/7/8,54.427898,54.427898,53.830799,54.129398,38.670212,58099043,-0.614526316,0.895501,2347,1,0.895501
2009/7/9,54.129398,55.8209,54.0299,55.024899,39.309956,60531143,-0.596780718,0.796001,2348,1,0.796001
2009/7/10,55.721401,55.920399,55.124401,55.8209,39.878624,52935353,-0.58100685,-1.094502,2349,1,-1.094502
2009/7/13,56.915401,57.0149,54.129398,54.726398,39.096706,67172182,-0.60269593,0.796002,2350,1,0.796002
2009/7/14,55.2239,55.920399,55.024899,55.5224,39.665375,88881184,-0.586922043,-1.922402,2351,1,-1.922402
2009/7/15,53.400002,55,53.099998,53.599998,40.467606,73533000,-0.625017114,0.5,2352,1,0.5
2009/7/16,55,55.200001,54,54.099998,40.845097,49572000,-0.615108918,-0.099998,2353,1,-0.099998
2009/7/17,54.900002,55,53.900002,54,40.769608,54577000,-0.617090517,0.799999,2354,1,0.799999
2009/7/20,54.900002,55.200001,54.5,54.799999,41.3736,69655000,-0.601237424,0.700001,2355,1,0.700001
2009/7/21,55,55.5,54.599998,55.5,41.902096,67895000,-0.58736593,-0.200001,2356,1,-0.200001
2009/7/22,55.200001,55.599998,54.700001,55.299999,41.751099,55795000,-0.591329228,1.200001,2357,1,1.200001
2009/7/23,55.5,56.700001,55.400002,56.5,42.657085,69194000,-0.567549539,0.700001,2358,1,0.700001
2009/7/24,57,57.299999,56.799999,57.200001,43.185581,81642000,-0.553678045,0.399997,2359,1,0.399997
2009/7/27,57.200001,57.900002,56.900002,57.599998,43.487572,49935000,-0.545751547,0.300004,2360,1,0.300004
2009/7/28,57.599998,57.900002,57.099998,57.900002,43.714077,48101000,-0.539806551,-1.400002,2361,1,-1.400002
2009/7/29,58,58,55.900002,56.5,42.657085,56781000,-0.567549539,-0.5,2362,1,-0.5
2009/7/30,56.099998,56.400002,55.200001,56,42.279591,62361000,-0.577457734,2.900002,2363,1,2.900002
2009/7/31,58.299999,59.200001,58.099998,58.900002,44.46907,196178000,-0.519990159,-0.600003,2364,1,-0.600003
2009/8/3,58.599998,58.599998,57.099998,58.299999,44.016075,69991000,-0.531880054,-0.700001,2365,1,-0.700001
2009/8/4,58.599998,58.799999,56.700001,57.599998,43.487572,62034000,-0.545751547,-0.699996,2366,1,-0.699996
2009/8/5,57.900002,58,56.599998,56.900002,42.959087,53365000,-0.559622942,-0.100003,2367,1,-0.100003
2009/8/6,57.5,57.5,56.5,56.799999,42.883587,53205000,-0.561604641,1,2368,1,1
2009/8/10,57.299999,58.299999,57,57.799999,43.63858,69103000,-0.541788249,-0.700001,2369,1,-0.700001
2009/8/11,57.299999,57.599998,56.5,57.099998,43.110077,64378000,-0.555659743,0.400002,2370,1,0.400002
2009/8/12,57.099998,57.5,56.5,57.5,43.412079,42908000,-0.547733147,1.099998,2371,1,1.099998
2009/8/13,58,58.599998,57.5,58.599998,44.242573,79925000,-0.525935156,0.300004,2372,1,0.300004
2009/8/14,59.200001,59.400002,58.5,58.900002,44.46907,51220000,-0.519990159,-1.100003,2373,1,-1.100003
2009/8/17,59,59.200001,57.400002,57.799999,43.63858,48628000,-0.541788249,-0.200001,2374,1,-0.200001
2009/8/18,57.099998,57.799999,56.599998,57.599998,43.487572,32027000,-0.545751547,-0.199996,2375,1,-0.199996
2009/8/19,57.5,57.900002,57.299999,57.400002,43.336586,21153000,-0.549714747,0.299999,2376,1,0.299999
2009/8/20,57.400002,57.799999,56.5,57.700001,43.56308,25658000,-0.543769849,-0.900002,2377,1,-0.900002
2009/8/21,58,58.099998,56.5,56.799999,42.883587,42051000,-0.561604641,1.600003,2378,1,1.600003
2009/8/24,57.799999,59,57.599998,58.400002,44.091576,59282000,-0.529898355,0.299999,2379,1,0.299999
2009/8/25,58.599998,59,58.299999,58.700001,44.318069,35268000,-0.523953457,0.299999,2380,1,0.299999
2009/8/26,58.700001,59,58,59,44.544567,50183000,-0.51800856,-0.200001,2381,1,-0.200001
2009/8/27,58.5,58.900002,57.900002,58.799999,44.39357,30410000,-0.521971858,0.700001,2382,1,0.700001
2009/8/28,59,59.5,58.299999,59.5,44.922066,49629000,-0.508100364,-0.299999,2383,1,-0.299999
2009/8/31,59.599998,59.799999,58.5,59.200001,44.695568,45013000,-0.514045262,1.799999,2384,1,1.799999
2009/9/1,59.400002,61,58.700001,61,46.05455,84266000,-0.478375777,-1.400002,2385,-1,-1.400002
2009/9/2,60.400002,60.799999,59.599998,59.599998,44.997562,61298000,-0.506118764,0.200001,2386,1,0.200001
2009/9/3,60.200001,60.200001,59.299999,59.799999,45.148567,42433000,-0.502155466,0.200001,2387,1,0.200001
2009/9/4,60.200001,60.200001,59.5,60,45.299561,44401000,-0.498192168,2,2388,1,2
2009/9/7,60.099998,62,59.700001,62,46.809547,74764000,-0.458559385,0.700001,2389,1,0.700001
2009/9/8,62,63.099998,61.400002,62.700001,47.338043,70265000,-0.444687891,-0.700001,2390,-1,-0.700001
2009/9/9,62.799999,63,62,62,46.809547,50654000,-0.458559385,1.5,2391,1,1.5
2009/9/10,64.699997,65,62,63.5,47.942032,96349000,-0.428834798,-1.099998,2392,-1,-1.099998
2009/9/11,62.799999,62.799999,61.900002,62.400002,47.111546,47431000,-0.450632789,-0.900002,2393,-1,-0.900002
2009/9/14,62.400002,62.5,60.799999,61.5,46.432053,44672000,-0.468467581,1,2394,1,1
2009/9/15,61,62.700001,61,62.5,47.187042,36111000,-0.448651189,0.200001,2395,-1,0.200001
2009/9/16,62.599998,63.400002,62.5,62.700001,47.338043,35054000,-0.444687891,-0.200001,2396,0,-0.200001
2009/9/17,63,63,62,62.5,47.187042,38573000,-0.448651189,0.200001,2397,-1,0.200001
2009/9/18,62,62.700001,61.799999,62.700001,47.338043,46352000,-0.444687891,-0.400002,2398,-1,-0.400002
2009/9/21,62.5,62.599998,61.5,62.299999,47.036041,33473000,-0.452614487,0.200001,2399,-1,0.200001
2009/9/22,62,62.799999,62,62.5,47.187042,24321000,-0.448651189,-0.200001,2400,-1,-0.200001
2009/9/23,62.700001,62.900002,61.400002,62.299999,47.036041,34755000,-0.452614487,-1.5,2401,-1,-1.5
2009/9/24,62,62,60.5,60.799999,45.903561,54162000,-0.482339075,0.299999,2402,1,0.299999
2009/9/25,61,61.299999,60.400002,61.099998,46.130051,45106000,-0.476394177,-0.399997,2403,1,-0.399997
2009/9/28,61.400002,61.400002,60.5,60.700001,45.828056,27489000,-0.484320674,3,2404,1,3
2009/9/29,62,63.700001,62,63.700001,48.09304,82548000,-0.4248715,0.799999,2405,-1,0.799999
2009/9/30,63.700001,65,63.700001,64.5,48.697029,102127000,-0.409018406,0.5,2406,-1,0.5
2009/10/1,65,65.199997,63.799999,65,49.074528,54800000,-0.399110211,-2.299999,2407,-1,-2.299999
2009/10/2,63,63.299999,62.5,62.700001,47.338043,77795000,-0.444687891,-0.700001,2408,-1,-0.700001
2009/10/5,62,62.200001,61.5,62,46.809547,60826000,-0.458559385,0.400002,2409,1,0.400002
2009/10/6,62,63,61.599998,62.400002,47.111546,81906000,-0.450632789,-0.300004,2410,1,-0.300004
2009/10/7,63,63,61.700001,62.099998,46.885044,62388000,-0.456577786,-1.199996,2411,-1,-1.199996
2009/10/8,61.200001,61.799999,60.900002,60.900002,45.979061,82064000,-0.480357376,0.199996,2412,1,0.199996
2009/10/9,60.799999,61.299999,60.700001,61.099998,46.130051,67762000,-0.476394177,0.100003,2413,1,0.100003
2009/10/12,61.799999,61.799999,60.599998,61.200001,46.205555,36486000,-0.474412479,0.599998,2414,1,0.599998
2009/10/13,60.599998,61.799999,60.299999,61.799999,46.658543,51266000,-0.462522683,1.700001,2415,1,1.700001
2009/10/14,62.5,63.5,62.299999,63.5,47.942032,85334000,-0.428834798,0.299999,2416,-1,0.299999
2009/10/15,64,64,63,63.799999,48.168533,62541000,-0.4228899,-1.899997,2417,-1,-1.899997
2009/10/16,62.5,63,61.799999,61.900002,46.734051,75045000,-0.460540985,-0.5,2418,1,-0.5
2009/10/19,61.700001,61.900002,61,61.400002,46.356552,103211000,-0.47044918,0.599998,2419,1,0.599998
2009/10/20,61.799999,62.299999,61.799999,62,46.809547,67524000,-0.458559385,-0.400002,2420,1,-0.400002
2009/10/21,61.700001,62.200001,61.299999,61.599998,46.507549,48816000,-0.466485981,0.200001,2421,1,0.200001
2009/10/22,62.200001,62.200001,61,61.799999,46.658543,72693000,-0.462522683,-0.299999,2422,1,-0.299999
2009/10/23,62,62.099998,61.5,61.5,46.432053,36966000,-0.468467581,0,2423,1,0
2009/10/26,61.799999,62.299999,61.5,61.5,46.432053,36720000,-0.468467581,-0.200001,2424,1,-0.200001
2009/10/27,61.5,61.900002,61.099998,61.299999,46.281052,49427000,-0.472430879,-0.799999,2425,1,-0.799999
2009/10/28,61.299999,61.5,60.5,60.5,45.677055,62705000,-0.488283972,-0.200001,2426,1,-0.200001
2009/10/29,60,60.599998,59,60.299999,45.526062,103965000,-0.492247271,-0.299999,2427,1,-0.299999
2009/10/30,61.400002,61.400002,60,60,45.299561,65520000,-0.498192168,-0.200001,2428,1,-0.200001
2009/11/2,59.5,60.200001,59.200001,59.799999,45.148567,38079000,-0.502155466,-0.599998,2429,1,-0.599998
2009/11/3,59.700001,59.700001,59.099998,59.200001,44.695568,52726000,-0.514045262,0.399997,2430,1,0.399997
2009/11/4,59.200001,59.700001,59,59.599998,44.997562,64073000,-0.506118764,0.100003,2431,1,0.100003
2009/11/5,59.900002,60,59.400002,59.700001,45.073063,43726000,-0.504137066,0.299999,2432,1,0.299999
2009/11/6,60.299999,60.299999,59.700001,60,45.299561,44520000,-0.498192168,0,2433,1,0
2009/11/9,60.5,60.5,59.799999,60,45.299561,34813000,-0.498192168,0.5,2434,1,0.5
2009/11/10,60.400002,60.5,60,60.5,45.677055,40584000,-0.488283972,1.700001,2435,1,1.700001
2009/11/11,61,62.5,60.900002,62.200001,46.960545,94778000,-0.454596087,0,2436,1,0
2009/11/12,62.5,62.799999,61.900002,62.200001,46.960545,102770000,-0.454596087,-0.400002,2437,-1,-0.400002
2009/11/13,61.799999,62.200001,61.5,61.799999,46.658543,43120000,-0.462522683,0.600003,2438,-1,0.600003
2009/11/16,62.400002,62.700001,62.200001,62.400002,47.111546,59633000,-0.450632789,0.199996,2439,-1,0.199996
2009/11/17,63,63.200001,62.099998,62.599998,47.262543,57822000,-0.44666959,0.300004,2440,-1,0.300004
2009/11/18,63,63.200001,62.700001,62.900002,47.48904,54524000,-0.440724593,0,2441,-1,0
2009/11/19,62.900002,63.200001,62.700001,62.900002,47.48904,40088000,-0.440724593,-1.200001,2442,-1,-1.200001
2009/11/20,62.799999,62.799999,61.400002,61.700001,46.58305,50419000,-0.464504283,0.299999,2443,-1,0.299999
2009/11/23,61.400002,62.099998,61.400002,62,46.809547,25386000,-0.458559385,0.400002,2444,-1,0.400002
2009/11/24,62.200001,62.5,61.799999,62.400002,47.111546,25992000,-0.450632789,0.299999,2445,-1,0.299999
2009/11/25,62.200001,63,62.200001,62.700001,47.338043,46553000,-0.444687891,-0.700001,2446,-1,-0.700001
2009/11/26,62.799999,63,61.799999,62,46.809547,31172000,-0.458559385,-2,2447,-1,-2
2009/11/27,61.099998,61.299999,60,60,45.299561,93737000,-0.498192168,1.099998,2448,-1,1.099998
2009/11/30,61,61.299999,60.700001,61.099998,46.130051,32695000,-0.476394177,-0.399997,2449,-1,-0.399997
2009/12/1,61.5,61.599998,60.400002,60.700001,45.828056,53946000,-0.484320674,0.099998,2450,-1,0.099998
2009/12/2,61.400002,61.5,60.5,60.799999,45.903561,38474000,-0.482339075,0.700001,2451,-1,0.700001
2009/12/3,61.599998,61.799999,61,61.5,46.432053,54543000,-0.468467581,0,2452,-1,0
2009/12/4,61.5,61.900002,61.299999,61.5,46.432053,26379000,-0.468467581,1,2453,-1,1
2009/12/7,62,62.799999,62,62.5,47.187042,46543000,-0.448651189,-0.099998,2454,-1,-0.099998
2009/12/8,62.900002,62.900002,61.900002,62.400002,47.111546,39388000,-0.450632789,0,2455,-1,0
2009/12/9,62.200001,62.400002,61.900002,62.400002,47.111546,37770000,-0.450632789,-1.100003,2456,-1,-1.100003
2009/12/10,62.799999,62.799999,61,61.299999,46.281052,62875000,-0.472430879,1.299999,2457,-1,1.299999
2009/12/11,61.900002,62.599998,61.400002,62.599998,47.262543,40997000,-0.44666959,0.100003,2458,-1,0.100003
2009/12/14,62.099998,62.799999,62,62.700001,47.338043,38704000,-0.444687891,0,2459,-1,0
2009/12/15,62.5,62.700001,62.200001,62.700001,47.338043,27949000,-0.444687891,-0.900002,2460,-1,-0.900002
2009/12/16,62.5,62.5,61.5,61.799999,46.658543,49488000,-0.462522683,0.400002,2461,-1,0.400002
2009/12/17,62.099998,62.400002,61.5,62.200001,46.960545,33109000,-0.454596087,-0.299999,2462,-1,-0.299999
2009/12/18,61.5,61.900002,61.299999,61.900002,46.734051,32071000,-0.460540985,0.299999,2463,-1,0.299999
2009/12/21,62.400002,62.799999,62.200001,62.200001,46.960545,52334000,-0.454596087,0.700001,2464,-1,0.700001
2009/12/22,62.599998,62.900002,62.5,62.900002,47.48904,43944000,-0.440724593,0.5,2465,-1,0.5
2009/12/23,63,63.5,62.799999,63.400002,47.866535,65488000,-0.430816397,0.199996,2466,-1,0.199996
2009/12/24,63.400002,63.700001,63.299999,63.599998,48.017529,56297000,-0.426853198,-0.199996,2467,-1,-0.199996
2009/12/25,63.900002,63.900002,63.099998,63.400002,47.866535,20204000,-0.430816397,0.299999,2468,-1,0.299999
2009/12/28,63.400002,64,63.400002,63.700001,48.09304,39136000,-0.4248715,-0.400002,2469,-1,-0.400002
2009/12/29,63.700001,63.700001,62.900002,63.299999,47.791046,28498000,-0.432798096,0.600003,2470,-1,0.600003
2009/12/30,63.299999,64,63.299999,63.900002,48.244034,59566000,-0.420908202,0.599998,2471,-1,0.599998
2009/12/31,64.400002,64.5,63.900002,64.5,48.697029,51979000,-0.409018406,0.400002,2472,-1,0.400002
2010/1/4,65,65,64,64.900002,48.99902,39407000,-0.40109181,-0.400002,2473,-1,-0.400002
2010/1/5,65,65.099998,63.900002,64.5,48.697029,37138000,-0.409018406,0.400002,2474,-1,0.400002
2010/1/6,64.5,64.900002,63.700001,64.900002,48.99902,49261000,-0.40109181,-0.700005,2475,-1,-0.700005
2010/1/7,64.900002,65,64.199997,64.199997,48.470531,42134000,-0.414963383,-0.199997,2476,-1,-0.199997
2010/1/8,63.5,64.300003,63.5,64,48.31953,46076000,-0.418926602,0.5,2477,-1,0.5
2010/1/11,64,64.900002,63.5,64.5,48.697029,36799000,-0.409018406,-0.900002,2478,-1,-0.900002
2010/1/12,64.400002,64.400002,63.299999,63.599998,48.017529,49853000,-0.426853198,-0.799999,2479,-1,-0.799999
2010/1/13,63,63.099998,62.599998,62.799999,47.41354,47976000,-0.442706292,0.400002,2480,-1,0.400002
2010/1/14,63.599998,63.599998,63,63.200001,47.715538,36149000,-0.434779695,0.299999,2481,1,0.299999
2010/1/15,62.900002,63.5,62.799999,63.5,47.942032,47852000,-0.428834798,-0.599998,2482,0,-0.599998
2010/1/18,62.799999,63.099998,62.799999,62.900002,47.48904,30136000,-0.440724593,-0.400002,2483,-1,-0.400002
2010/1/19,63,63.200001,62,62.5,47.187042,47202000,-0.448651189,0.5,2484,1,0.5
2010/1/20,62.900002,63.200001,62.200001,63,47.564541,52281000,-0.438742994,-0.400002,2485,1,-0.400002
2010/1/21,63,63,62.099998,62.599998,47.262543,24738000,-0.44666959,-1.5,2486,1,-1.5
2010/1/22,61.5,61.700001,61,61.099998,46.130051,63918000,-0.476394177,-0.699996,2487,1,-0.699996
2010/1/25,60.099998,60.799999,60.099998,60.400002,45.601563,62151000,-0.490265572,-0.300004,2488,1,-0.300004
2010/1/26,60.599998,61.200001,60,60.099998,45.375057,79112000,-0.496210569,-0.5,2489,1,-0.5
2010/1/27,60.099998,60.400002,59.5,59.599998,44.997562,52639000,-0.506118764,0.400002,2490,1,0.400002
2010/1/28,60.5,61.5,59.799999,60,45.299561,43988000,-0.498192168,1.5,2491,1,1.5
2010/1/29,60.099998,61.5,59.400002,61.5,46.432053,91560000,-0.468467581,-1.700001,2492,1,-1.700001
2010/2/1,60.700001,60.700001,59.5,59.799999,45.148567,75480000,-0.502155466,-0.799999,2493,1,-0.799999
2010/2/2,60.200001,60.400002,59,59,44.544567,65510000,-0.51800856,0.799999,2494,1,0.799999
2010/2/3,60.200001,60.299999,58.799999,59.799999,45.148567,42426000,-0.502155466,-0.700001,2495,1,-0.700001
2010/2/4,60,60,59,59.099998,44.620068,42564000,-0.51602696,-1.899997,2496,1,-1.899997
2010/2/5,57.599998,57.900002,57.200001,57.200001,43.185581,62227000,-0.553678045,0.200001,2497,1,0.200001
2010/2/8,58,58.200001,57,57.400002,43.336586,45247000,-0.549714747,1.199996,2498,1,1.199996
2010/2/9,58.400002,59.200001,57.700001,58.599998,44.242573,45754000,-0.525935156,-0.199996,2499,1,-0.199996
2010/2/10,59,59.200001,58.200001,58.400002,44.091576,53679000,-0.529898355,0.599998,2500,1,0.599998
2010/2/22,60.5,60.5,59,59,44.544567,47519000,-0.51800856,0.799999,2501,1,0.799999
2010/2/23,59.599998,59.900002,59.099998,59.799999,45.148567,50343000,-0.502155466,-1.299999,2502,0,-1.299999
2010/2/24,59.200001,59.200001,58.400002,58.5,44.167072,54884000,-0.527916755,-0.299999,2503,1,-0.299999
2010/2/25,58.5,58.900002,57.900002,58.200001,43.940575,55655000,-0.533861653,0.599998,2504,1,0.599998
2010/2/26,58.200001,58.900002,58,58.799999,44.39357,30877000,-0.521971858,0.799999,2505,1,0.799999
2010/3/1,59.5,59.900002,58.200001,59.599998,44.997562,60146000,-0.506118764,0.300004,2506,1,0.300004
2010/3/2,60.5,60.5,59.5,59.900002,45.224064,53495000,-0.500173768,0.099998,2507,1,0.099998
2010/3/3,59.599998,60.099998,59.599998,60,45.299561,32150000,-0.498192168,-0.799999,2508,1,-0.799999
2010/3/4,59.799999,59.799999,58.400002,59.200001,44.695568,53405000,-0.514045262,1.200001,2509,1,1.200001
2010/3/5,59.799999,60.400002,59.599998,60.400002,45.601563,59062000,-0.490265572,0.799999,2510,-1,0.799999
2010/3/8,60.900002,61.200001,60.599998,61.200001,46.205555,43993000,-0.474412479,0.099998,2511,-1,0.099998
2010/3/9,61.200001,61.400002,60.799999,61.299999,46.281052,29829000,-0.472430879,0.100003,2512,-1,0.100003
2010/3/10,61.299999,61.400002,60.799999,61.400002,46.356552,30540000,-0.47044918,0,2513,-1,0
2010/3/11,61.599998,61.799999,61.200001,61.400002,46.356552,25340000,-0.47044918,-0.600003,2514,-1,-0.600003
2010/3/12,61.400002,61.5,60.599998,60.799999,45.903561,67894000,-0.482339075,-1,2515,-1,-1
2010/3/15,61.299999,61.299999,59.799999,59.799999,45.148567,37911000,-0.502155466,-0.099998,2516,-1,-0.099998
2010/3/16,60.099998,60.200001,59.700001,59.700001,45.073063,29394000,-0.504137066,0.799999,2517,-1,0.799999
2010/3/17,60.5,60.900002,59.900002,60.5,45.677055,68876000,-0.488283972,-0.099998,2518,-1,-0.099998
2010/3/18,60.099998,60.599998,60,60.400002,45.601563,70048000,-0.490265572,-0.400002,2519,-1,-0.400002
2010/3/19,60,60.299999,59.700001,60,45.299561,45829000,-0.498192168,-1,2520,1,-1
2010/3/22,59.599998,59.599998,58.799999,59,44.544567,47044000,-0.51800856,0.599998,2521,1,0.599998
2010/3/23,59.5,60.099998,59.5,59.599998,44.997562,48107000,-0.506118764,1,2522,1,1
2010/3/24,60.099998,60.799999,60.099998,60.599998,45.752556,46973000,-0.486302373,0.900002,2523,1,0.900002
2010/3/25,60.900002,61.5,60.200001,61.5,46.432053,62713000,-0.468467581,0.5,2524,-1,0.5
2010/3/26,61.299999,62,60.299999,62,46.809547,77332000,-0.458559385,0.200001,2525,-1,0.200001
2010/3/29,62,62.299999,61.700001,62.200001,46.960545,37464000,-0.454596087,0,2526,-1,0
2010/3/30,62.400002,62.400002,61.700001,62.200001,46.960545,29950000,-0.454596087,-0.700001,2527,-1,-0.700001
2010/3/31,62.200001,62.200001,61.5,61.5,46.432053,39228000,-0.468467581,0.599998,2528,-1,0.599998
2010/4/1,61.5,62.5,61.5,62.099998,46.885044,54656000,-0.456577786,0.300004,2529,-1,0.300004
2010/4/2,62.5,62.5,62.099998,62.400002,47.111546,17299000,-0.450632789,1,2530,-1,1
2010/4/6,62.799999,63.5,62.799999,63.400002,47.866535,52915000,-0.430816397,0.099998,2531,-1,0.099998
2010/4/7,63.5,63.5,63.099998,63.5,47.942032,48336000,-0.428834798,-1.200001,2532,-1,-1.200001
2010/4/8,62.799999,63,62.099998,62.299999,47.036041,48530000,-0.452614487,0.400002,2533,1,0.400002
2010/4/9,61.900002,63,61.900002,62.700001,47.338043,31569000,-0.444687891,0.399997,2534,1,0.399997
2010/4/12,63.299999,63.400002,62.799999,63.099998,47.640034,34914000,-0.436761394,-0.199996,2535,-1,-0.199996
2010/4/13,63,63.099998,62.099998,62.900002,47.48904,42708000,-0.440724593,0.899997,2536,-1,0.899997
2010/4/14,63.099998,63.799999,62.900002,63.799999,48.168533,55548000,-0.4228899,0.600003,2537,-1,0.600003
2010/4/15,64.5,64.900002,64,64.400002,48.621529,70894000,-0.411000006,-1.400002,2538,-1,-1.400002
2010/4/16,63.599998,63.700001,62.900002,63,47.564541,49654000,-0.438742994,-0.400002,2539,-1,-0.400002
2010/4/19,62.5,63.200001,62.400002,62.599998,47.262543,66249000,-0.44666959,0.200001,2540,-1,0.200001
2010/4/20,62.900002,63,62.400002,62.799999,47.41354,37426000,-0.442706292,-0.399997,2541,-1,-0.399997
2010/4/21,62.900002,63.099998,62.299999,62.400002,47.111546,44895000,-0.450632789,-0.800004,2542,-1,-0.800004
2010/4/22,61.799999,61.799999,60.799999,61.599998,46.507549,90506000,-0.466485981,0.100003,2543,-1,0.100003
2010/4/23,61.900002,62.400002,61.599998,61.700001,46.58305,48869000,-0.464504283,1.799999,2544,-1,1.799999
2010/4/26,62.400002,63.599998,62.400002,63.5,47.942032,67358000,-0.428834798,0.200001,2545,-1,0.200001
2010/4/27,63.5,63.700001,63.099998,63.700001,48.09304,25300000,-0.4248715,-1.600003,2546,-1,-1.600003
2010/4/28,62.099998,62.599998,62,62.099998,46.885044,72599000,-0.456577786,-0.5,2547,-1,-0.5
2010/4/29,62.200001,62.200001,61.599998,61.599998,46.507549,40178000,-0.466485981,0.200001,2548,-1,0.200001
2010/4/30,61.799999,62.700001,61.799999,61.799999,46.658543,43339000,-0.462522683,-0.200001,2549,-1,-0.200001
2010/5/3,62.599998,62.599998,61.400002,61.599998,46.507549,22418000,-0.466485981,-0.599998,2550,-1,-0.599998
2010/5/4,61.900002,62,60.799999,61,46.05455,38039000,-0.478375777,-1.200001,2551,-1,-1.200001
2010/5/5,59.900002,60.200001,59.799999,59.799999,45.148567,93944000,-0.502155466,-0.299999,2552,1,-0.299999
2010/5/6,59.799999,59.900002,59.200001,59.5,44.922066,48824000,-0.508100364,-0.099998,2553,1,-0.099998
2010/5/7,58.599998,60.099998,58.5,59.400002,44.846569,61514000,-0.510081963,0.399997,2554,1,0.399997
2010/5/10,59.400002,60,59,59.799999,45.148567,56272000,-0.502155466,0.299999,2555,1,0.299999
2010/5/11,60.400002,60.599998,59.900002,60.099998,45.375057,67770000,-0.496210569,0,2556,1,0
2010/5/12,61,61,60,60.099998,45.375057,27694000,-0.496210569,1.100003,2557,1,1.100003
2010/5/13,60.599998,61.5,60.5,61.200001,46.205555,39828000,-0.474412479,0,2558,1,0
2010/5/14,60.700001,61.5,60.5,61.200001,46.205555,31551000,-0.474412479,-2,2559,1,-2
2010/5/17,60.5,60.5,59.099998,59.200001,44.695568,73173000,-0.514045262,0.299999,2560,1,0.299999
2010/5/18,59.599998,60,59.400002,59.5,44.922066,30445000,-0.508100364,-0.200001,2561,1,-0.200001
2010/5/19,59,59.599998,58.599998,59.299999,44.771061,48408000,-0.512063662,-0.399997,2562,1,-0.399997
2010/5/20,59.5,59.700001,58.900002,58.900002,44.46907,31637000,-0.519990159,-0.100003,2563,1,-0.100003
2010/5/21,58.299999,59.099998,57.900002,58.799999,44.39357,45655000,-0.521971858,0.200001,2564,1,0.200001
2010/5/24,59.599998,59.599998,58.700001,59,44.544567,19294000,-0.51800856,-0.599998,2565,1,-0.599998
